id_fonte;pais_codigo;ano;genero;taxa_prevalencia
;;2001;SEX_FMLE;1.42
;;2002;SEX_MLE;1.99
;;2014;SEX_FMLE;4.37
;;2018;SEX_FMLE;1.49
;;2008;SEX_FMLE;10.74
;;2001;SEX_FMLE;9.39
;;2020;SEX_FMLE;13.05
;;2007;SEX_FMLE;4.58
;;2012;SEX_FMLE;1.37
;;2013;SEX_FMLE;8.52
;;2000;SEX_MLE;8.57
;;2014;SEX_BTSX;1.58
;;2003;SEX_FMLE;1.11
;;2006;SEX_FMLE;1.5
;;2000;SEX_MLE;25.97
;;2014;SEX_BTSX;4.92
;;2012;SEX_BTSX;10.04
;;2019;SEX_BTSX;20.66
;;2004;SEX_FMLE;9.29
;;2013;SEX_MLE;30.94
;;2000;SEX_BTSX;16.48
;;2014;SEX_MLE;9.57
;;2004;SEX_FMLE;6.47
;;2020;SEX_BTSX;6.91
;;2021;SEX_FMLE;0.26
;;2004;SEX_MLE;5.6
;;2000;SEX_BTSX;2.44
;;2007;SEX_MLE;13.27
;;2007;SEX_FMLE;2.45
;;2004;SEX_BTSX;1.39
;;2006;SEX_BTSX;1.98
;;2016;SEX_MLE;11.04
;;2005;SEX_FMLE;6.68
;;2020;SEX_BTSX;8.49
;;2007;SEX_MLE;4.17
;;2014;SEX_BTSX;11.53
;;2020;SEX_BTSX;7.19
;;2005;SEX_FMLE;1.2
;;2018;SEX_FMLE;0.38
;;2018;SEX_BTSX;5.26
;;2016;SEX_MLE;12.24
;;2008;SEX_FMLE;12.87
;;2020;SEX_FMLE;6.4
;;2010;SEX_FMLE;1.77
;;2003;SEX_FMLE;0.87
;;2020;SEX_MLE;16.49
;;2004;SEX_FMLE;12.48
;;2021;SEX_BTSX;20.16
;;2004;SEX_MLE;33.67
;;2007;SEX_BTSX;14.14
;;2015;SEX_FMLE;3.16
;;2018;SEX_BTSX;8.5
;;2000;SEX_BTSX;21.44
;;2018;SEX_MLE;21.25
;;2008;SEX_MLE;5.0
;;2003;SEX_MLE;31.04
;;2010;SEX_BTSX;4.64
;;2010;SEX_FMLE;4.54
;;2021;SEX_MLE;5.6
;;2007;SEX_MLE;38.53
;;2002;SEX_BTSX;10.7
;;2012;SEX_BTSX;8.7
;;2013;SEX_BTSX;11.47
;;2007;SEX_BTSX;3.09
;;2002;SEX_FMLE;8.74
;;2003;SEX_FMLE;2.95
;;2010;SEX_BTSX;6.47
;;2007;SEX_MLE;54.19
;;2021;SEX_MLE;9.13
;;2018;SEX_BTSX;11.0
;;2013;SEX_MLE;22.27
;;2019;SEX_BTSX;0.85
;;2014;SEX_MLE;17.73
;;2014;SEX_FMLE;6.23
;;2010;SEX_MLE;6.97
;;2009;SEX_BTSX;6.16
;;2020;SEX_MLE;1.23
;;2012;SEX_FMLE;5.41
;;2012;SEX_FMLE;5.38
;;2008;SEX_BTSX;1.34
;;2000;SEX_FMLE;4.68
;;2015;SEX_MLE;2.75
;;2020;SEX_MLE;19.75
;;2018;SEX_FMLE;2.69
;;2007;SEX_BTSX;11.47
;;2020;SEX_FMLE;0.64
;;2000;SEX_BTSX;17.85
;;2020;SEX_BTSX;20.11
;;2019;SEX_BTSX;23.18
;;2003;SEX_BTSX;4.69
;;2016;SEX_BTSX;11.43
;;2020;SEX_BTSX;3.31
;;2015;SEX_FMLE;1.82
;;2001;SEX_FMLE;9.28
;;2001;SEX_MLE;33.93
;;2002;SEX_FMLE;0.62
;;2013;SEX_FMLE;4.16
;;2013;SEX_BTSX;1.52
;;2008;SEX_FMLE;7.89
;;2010;SEX_BTSX;3.92
;;2011;SEX_BTSX;11.39
;;2020;SEX_BTSX;29.09
;;2020;SEX_BTSX;20.61
;;2017;SEX_MLE;2.76
;;2003;SEX_BTSX;1.05
;;2002;SEX_MLE;9.36
;;2014;SEX_FMLE;0.8
;;2015;SEX_MLE;4.06
;;2017;SEX_BTSX;3.26
;;2018;SEX_MLE;13.05
;;2010;SEX_FMLE;2.32
;;2014;SEX_MLE;19.2
;;2014;SEX_BTSX;7.2
;;2002;SEX_FMLE;8.11
;;2015;SEX_BTSX;4.4
;;2017;SEX_FMLE;2.86
;;2003;SEX_BTSX;6.54
;;2019;SEX_BTSX;8.0
;;2013;SEX_FMLE;10.53
;;2012;SEX_BTSX;20.11
;;2021;SEX_FMLE;4.06
;;2012;SEX_BTSX;12.12
;;2015;SEX_BTSX;14.44
;;2014;SEX_BTSX;5.63
;;2003;SEX_MLE;21.54
;;2009;SEX_MLE;16.81
;;2012;SEX_FMLE;3.13
;;2018;SEX_MLE;13.8
;;2008;SEX_BTSX;8.56
;;2018;SEX_FMLE;3.1
;;2019;SEX_FMLE;2.26
;;2001;SEX_MLE;29.9
;;2021;SEX_MLE;7.52
;;2018;SEX_FMLE;5.35
;;2002;SEX_FMLE;3.31
;;2018;SEX_BTSX;9.56
;;2006;SEX_MLE;9.77
;;2014;SEX_MLE;22.63
;;2019;SEX_MLE;2.76
;;2014;SEX_MLE;1.81
;;2017;SEX_MLE;8.53
;;2002;SEX_BTSX;0.95
;;2011;SEX_FMLE;6.45
;;2003;SEX_BTSX;33.01
;;2001;SEX_FMLE;0.42
;;2002;SEX_BTSX;4.33
;;2016;SEX_BTSX;5.13
;;2010;SEX_BTSX;12.57
;;2008;SEX_MLE;11.12
;;2015;SEX_FMLE;7.52
;;2012;SEX_BTSX;7.5
;;2006;SEX_BTSX;13.85
;;2014;SEX_BTSX;12.3
;;2015;SEX_MLE;7.39
;;2020;SEX_FMLE;3.67
;;2012;SEX_BTSX;25.85
;;2013;SEX_BTSX;8.98
;;2003;SEX_MLE;11.44
;;2004;SEX_FMLE;1.37
;;2005;SEX_BTSX;9.01
;;2015;SEX_MLE;24.38
;;2005;SEX_MLE;11.15
;;2015;SEX_BTSX;6.0
;;2013;SEX_BTSX;14.67
;;2006;SEX_FMLE;4.74
;;2016;SEX_MLE;38.75
;;2003;SEX_MLE;30.75
;;2006;SEX_MLE;16.6
;;2013;SEX_FMLE;0.6
;;2010;SEX_MLE;20.48
;;2012;SEX_BTSX;9.06
;;2013;SEX_BTSX;3.31
;;2003;SEX_MLE;5.94
;;2012;SEX_FMLE;6.72
;;2017;SEX_MLE;7.37
;;2009;SEX_FMLE;7.08
;;2011;SEX_MLE;12.29
;;2012;SEX_BTSX;13.27
;;2007;SEX_FMLE;4.95
;;2003;SEX_BTSX;15.9
;;2002;SEX_MLE;3.07
;;2015;SEX_BTSX;8.48
;;2000;SEX_MLE;9.78
;;2003;SEX_BTSX;1.1
;;2001;SEX_MLE;76.12
;;2016;SEX_MLE;5.94
;;2021;SEX_MLE;17.62
;;2009;SEX_MLE;16.1
;;2009;SEX_MLE;10.44
;;2003;SEX_MLE;11.13
;;2008;SEX_BTSX;6.39
;;2016;SEX_FMLE;0.37
;;2002;SEX_BTSX;4.52
;;2001;SEX_BTSX;12.1
;;2000;SEX_BTSX;8.97
;;2001;SEX_BTSX;20.83
;;2011;SEX_MLE;38.68
;;2017;SEX_MLE;15.15
;;2004;SEX_BTSX;21.64
;;2021;SEX_MLE;11.91
;;2004;SEX_MLE;2.7
;;2002;SEX_BTSX;7.82
;;2014;SEX_MLE;12.55
;;2020;SEX_MLE;3.17
;;2002;SEX_BTSX;11.22
;;2001;SEX_FMLE;1.56
;;2002;SEX_BTSX;15.3
;;2006;SEX_FMLE;0.5
;;2008;SEX_MLE;4.61
;;2002;SEX_FMLE;9.3
;;2014;SEX_FMLE;4.41
;;2013;SEX_BTSX;5.35
;;2001;SEX_BTSX;15.5
;;2020;SEX_BTSX;6.36
;;2021;SEX_FMLE;2.77
;;2010;SEX_FMLE;19.54
;;2005;SEX_BTSX;18.12
;;2020;SEX_BTSX;2.97
;;2020;SEX_BTSX;11.22
;;2019;SEX_BTSX;8.64
;;2010;SEX_FMLE;5.83
;;2018;SEX_FMLE;0.31
;;2008;SEX_FMLE;3.38
;;2005;SEX_FMLE;2.02
;;2018;SEX_BTSX;15.8
;;2014;SEX_BTSX;16.53
;;2020;SEX_MLE;15.73
;;2002;SEX_FMLE;12.62
;;2010;SEX_BTSX;8.83
;;2016;SEX_FMLE;7.41
;;2003;SEX_FMLE;9.26
;;2012;SEX_FMLE;3.6
;;2004;SEX_BTSX;12.26
;;2007;SEX_BTSX;7.44
;;2009;SEX_FMLE;1.43
;;2010;SEX_BTSX;7.75
;;2014;SEX_FMLE;6.8
;;2002;SEX_FMLE;7.13
;;2008;SEX_FMLE;4.82
;;2016;SEX_MLE;8.34
;;2004;SEX_MLE;1.66
;;2009;SEX_MLE;8.59
;;2008;SEX_BTSX;10.74
;;2017;SEX_BTSX;18.1
;;2011;SEX_FMLE;6.8
;;2010;SEX_BTSX;9.88
;;2007;SEX_MLE;27.88
;;2006;SEX_FMLE;1.48
;;2015;SEX_BTSX;0.42
;;2010;SEX_BTSX;4.43
;;2013;SEX_BTSX;3.03
;;2017;SEX_BTSX;16.07
;;2009;SEX_MLE;11.27
;;2007;SEX_MLE;9.33
;;2000;SEX_BTSX;2.84
;;2019;SEX_BTSX;7.14
;;2003;SEX_MLE;23.4
;;2011;SEX_MLE;3.03
;;2001;SEX_MLE;16.1
;;2015;SEX_BTSX;0.97
;;2010;SEX_FMLE;1.52
;;2014;SEX_FMLE;6.77
;;2012;SEX_FMLE;6.07
;;2018;SEX_FMLE;2.6
;;2007;SEX_BTSX;5.94
;;2006;SEX_BTSX;5.84
;;2008;SEX_FMLE;2.03
;;2000;SEX_FMLE;5.18
;;2006;SEX_MLE;9.73
;;2008;SEX_FMLE;8.84
;;2004;SEX_FMLE;8.84
;;2019;SEX_MLE;9.68
;;2019;SEX_BTSX;7.01
;;2004;SEX_FMLE;5.53
;;2013;SEX_MLE;12.62
;;2001;SEX_FMLE;2.73
;;2009;SEX_FMLE;4.67
;;2014;SEX_FMLE;1.62
;;2014;SEX_MLE;19.47
;;2015;SEX_MLE;3.14
;;2021;SEX_BTSX;36.7
;;2014;SEX_FMLE;0.41
;;2015;SEX_FMLE;3.1
;;2010;SEX_BTSX;4.68
;;2001;SEX_MLE;23.17
;;2000;SEX_FMLE;3.3
;;2012;SEX_MLE;4.36
;;2012;SEX_BTSX;5.44
;;2017;SEX_BTSX;7.34
;;2001;SEX_MLE;20.66
;;2005;SEX_FMLE;1.66
;;2012;SEX_BTSX;3.87
;;2000;SEX_MLE;32.85
;;2021;SEX_FMLE;4.37
;;2020;SEX_BTSX;8.25
;;2018;SEX_BTSX;5.52
;;2015;SEX_MLE;23.87
;;2002;SEX_MLE;10.0
;;2019;SEX_FMLE;20.03
;;2010;SEX_BTSX;0.69
;;2018;SEX_MLE;13.58
;;2004;SEX_MLE;8.09
;;2005;SEX_BTSX;16.74
;;2021;SEX_MLE;33.09
;;2004;SEX_MLE;11.9
;;2013;SEX_MLE;4.1
;;2019;SEX_FMLE;1.14
;;2016;SEX_MLE;1.33
;;2011;SEX_FMLE;6.79
;;2000;SEX_FMLE;5.84
;;2003;SEX_FMLE;1.27
;;2010;SEX_MLE;34.97
;;2017;SEX_MLE;15.32
;;2019;SEX_BTSX;3.8
;;2018;SEX_FMLE;5.49
;;2016;SEX_BTSX;5.54
;;2021;SEX_MLE;22.31
;;2009;SEX_FMLE;5.81
;;2016;SEX_BTSX;14.03
;;2019;SEX_BTSX;4.74
;;2009;SEX_FMLE;3.23
;;2015;SEX_BTSX;7.08
;;2021;SEX_BTSX;9.44
;;2002;SEX_BTSX;11.37
;;2007;SEX_MLE;6.0
;;2004;SEX_FMLE;0.66
;;2018;SEX_FMLE;3.49
;;2002;SEX_MLE;36.61
;;2018;SEX_MLE;11.69
;;2013;SEX_FMLE;7.64
;;2006;SEX_MLE;0.92
;;2003;SEX_FMLE;3.61
;;2010;SEX_BTSX;27.9
;;2017;SEX_BTSX;11.82
;;2014;SEX_MLE;12.62
;;2017;SEX_BTSX;7.21
;;2014;SEX_FMLE;1.32
;;2021;SEX_BTSX;4.59
;;2015;SEX_BTSX;9.61
;;2020;SEX_FMLE;2.9
;;2004;SEX_MLE;17.42
;;2006;SEX_BTSX;4.95
;;2002;SEX_MLE;37.81
;;2014;SEX_FMLE;2.95
;;2018;SEX_BTSX;3.33
;;2013;SEX_MLE;8.66
;;2019;SEX_BTSX;2.88
;;2000;SEX_BTSX;7.19
;;2017;SEX_BTSX;20.58
;;2010;SEX_FMLE;7.63
;;2010;SEX_FMLE;10.47
;;2019;SEX_MLE;34.77
;;2007;SEX_MLE;35.01
;;2003;SEX_BTSX;19.07
;;2005;SEX_BTSX;7.54
;;2001;SEX_BTSX;34.62
;;2004;SEX_BTSX;11.02
;;2021;SEX_MLE;5.07
;;2010;SEX_BTSX;10.68
;;2014;SEX_MLE;7.65
;;2005;SEX_FMLE;3.61
;;2020;SEX_BTSX;16.0
;;2000;SEX_FMLE;5.12
;;2019;SEX_MLE;31.98
;;2004;SEX_FMLE;3.19
;;2013;SEX_BTSX;16.29
;;2021;SEX_FMLE;5.62
;;2005;SEX_FMLE;5.67
;;2011;SEX_FMLE;3.04
;;2007;SEX_FMLE;1.2
;;2010;SEX_MLE;21.89
;;2014;SEX_MLE;8.63
;;2006;SEX_MLE;15.01
;;2000;SEX_FMLE;3.43
;;2010;SEX_BTSX;9.22
;;2013;SEX_MLE;12.13
;;2015;SEX_MLE;26.19
;;2006;SEX_MLE;2.88
;;2019;SEX_BTSX;8.31
;;2004;SEX_MLE;12.04
;;2016;SEX_FMLE;3.18
;;2002;SEX_FMLE;6.73
;;2007;SEX_FMLE;3.79
;;2012;SEX_BTSX;3.69
;;2012;SEX_FMLE;7.04
;;2002;SEX_FMLE;4.03
;;2019;SEX_MLE;17.41
;;2018;SEX_BTSX;5.85
;;2004;SEX_BTSX;4.58
;;2005;SEX_MLE;9.13
;;2004;SEX_BTSX;18.59
;;2002;SEX_FMLE;9.49
;;2005;SEX_FMLE;7.5
;;2021;SEX_FMLE;3.32
;;2008;SEX_MLE;18.24
;;2017;SEX_MLE;2.76
;;2006;SEX_MLE;18.01
;;2011;SEX_BTSX;25.52
;;2002;SEX_MLE;17.36
;;2001;SEX_FMLE;8.1
;;2019;SEX_BTSX;2.57
;;2014;SEX_FMLE;6.19
;;2013;SEX_MLE;19.49
;;2016;SEX_MLE;19.32
;;2003;SEX_BTSX;9.66
;;2018;SEX_BTSX;5.79
;;2000;SEX_MLE;17.34
;;2021;SEX_BTSX;5.0
;;2003;SEX_MLE;23.18
;;2019;SEX_MLE;0.44
;;2012;SEX_FMLE;11.06
;;2019;SEX_MLE;7.14
;;2005;SEX_MLE;14.26
;;2005;SEX_BTSX;11.88
;;2002;SEX_MLE;26.64
;;2000;SEX_MLE;22.27
;;2011;SEX_BTSX;4.65
;;2021;SEX_BTSX;18.19
;;2018;SEX_FMLE;2.81
;;2007;SEX_MLE;17.36
;;2008;SEX_MLE;16.5
;;2015;SEX_BTSX;6.83
;;2014;SEX_FMLE;2.75
;;2000;SEX_MLE;20.06
;;2013;SEX_MLE;2.86
;;2011;SEX_BTSX;11.61
;;2007;SEX_FMLE;4.0
;;2006;SEX_FMLE;10.64
;;2005;SEX_MLE;25.63
;;2002;SEX_MLE;11.7
;;2021;SEX_FMLE;7.85
;;2000;SEX_MLE;23.63
;;2020;SEX_FMLE;2.29
;;2018;SEX_MLE;4.99
;;2000;SEX_MLE;26.3
;;2006;SEX_FMLE;6.15
;;2021;SEX_BTSX;6.5
;;2004;SEX_BTSX;16.63
;;2008;SEX_FMLE;5.74
;;2014;SEX_FMLE;1.55
;;2010;SEX_BTSX;28.68
;;2010;SEX_MLE;1.22
;;2008;SEX_MLE;2.38
;;2015;SEX_BTSX;11.79
;;2019;SEX_MLE;24.6
;;2017;SEX_FMLE;13.83
;;2010;SEX_MLE;7.1
;;2016;SEX_MLE;1.65
;;2017;SEX_BTSX;16.8
;;2010;SEX_BTSX;10.71
;;2013;SEX_FMLE;7.24
;;2000;SEX_FMLE;6.35
;;2021;SEX_FMLE;3.56
;;2004;SEX_FMLE;2.99
;;2016;SEX_BTSX;16.61
;;2016;SEX_BTSX;4.37
;;2014;SEX_MLE;1.06
;;2012;SEX_BTSX;5.11
;;2003;SEX_MLE;40.64
;;2003;SEX_BTSX;16.56
;;2014;SEX_FMLE;1.41
;;2006;SEX_BTSX;9.3
;;2008;SEX_BTSX;6.28
;;2001;SEX_FMLE;6.42
;;2018;SEX_MLE;3.86
;;2014;SEX_BTSX;13.07
;;2016;SEX_FMLE;2.13
;;2010;SEX_MLE;4.26
;;2016;SEX_MLE;7.66
;;2003;SEX_BTSX;11.4
;;2021;SEX_BTSX;2.13
;;2012;SEX_FMLE;0.95
;;2005;SEX_FMLE;5.22
;;2019;SEX_MLE;8.94
;;2018;SEX_FMLE;5.87
;;2006;SEX_FMLE;4.28
;;2000;SEX_BTSX;11.98
;;2001;SEX_BTSX;11.1
;;2011;SEX_MLE;9.64
;;2017;SEX_BTSX;8.97
;;2018;SEX_MLE;30.43
;;2020;SEX_FMLE;4.19
;;2013;SEX_MLE;2.02
;;2017;SEX_MLE;14.82
;;2018;SEX_FMLE;4.12
;;2014;SEX_FMLE;0.35
;;2021;SEX_BTSX;12.17
;;2021;SEX_BTSX;8.86
;;2010;SEX_MLE;20.15
;;2000;SEX_FMLE;6.58
;;2013;SEX_BTSX;12.47
;;2009;SEX_MLE;4.09
;;2002;SEX_BTSX;7.56
;;2000;SEX_MLE;3.61
;;2005;SEX_FMLE;0.39
;;2010;SEX_MLE;7.29
;;2000;SEX_MLE;21.74
;;2007;SEX_MLE;7.35
;;2020;SEX_FMLE;2.24
;;2010;SEX_MLE;31.36
;;2005;SEX_BTSX;12.11
;;2019;SEX_BTSX;0.84
;;2012;SEX_MLE;13.82
;;2020;SEX_BTSX;8.4
;;2011;SEX_FMLE;4.16
;;2018;SEX_BTSX;7.65
;;2009;SEX_BTSX;16.53
;;2014;SEX_BTSX;2.3
;;2018;SEX_FMLE;3.15
;;2014;SEX_FMLE;3.92
;;2015;SEX_FMLE;10.12
;;2002;SEX_MLE;15.42
;;2012;SEX_FMLE;12.47
;;2007;SEX_MLE;11.23
;;2009;SEX_MLE;6.87
;;2008;SEX_BTSX;19.43
;;2004;SEX_FMLE;5.86
;;2017;SEX_BTSX;21.48
;;2003;SEX_BTSX;13.87
;;2014;SEX_FMLE;5.19
;;2007;SEX_MLE;18.63
;;2011;SEX_BTSX;12.88
;;2014;SEX_MLE;6.63
;;2018;SEX_BTSX;8.9
;;2020;SEX_FMLE;7.4
;;2003;SEX_FMLE;0.54
;;2005;SEX_BTSX;24.87
;;2004;SEX_FMLE;5.43
;;2008;SEX_BTSX;11.88
;;2013;SEX_BTSX;4.02
;;2004;SEX_FMLE;1.85
;;2010;SEX_BTSX;30.91
;;2000;SEX_MLE;44.24
;;2002;SEX_MLE;2.95
;;2013;SEX_FMLE;2.38
;;2003;SEX_BTSX;11.53
;;2012;SEX_FMLE;1.24
;;2002;SEX_FMLE;2.44
;;2009;SEX_MLE;25.62
;;2000;SEX_MLE;15.27
;;2015;SEX_BTSX;20.92
;;2021;SEX_MLE;12.52
;;2012;SEX_MLE;28.33
;;2019;SEX_BTSX;8.09
;;2007;SEX_MLE;10.94
;;2012;SEX_MLE;21.64
;;2014;SEX_FMLE;0.63
;;2019;SEX_MLE;10.26
;;2020;SEX_FMLE;4.89
;;2012;SEX_FMLE;6.7
;;2012;SEX_BTSX;2.26
;;2015;SEX_BTSX;12.43
;;2007;SEX_BTSX;3.08
;;2012;SEX_MLE;2.22
;;2009;SEX_MLE;8.86
;;2019;SEX_MLE;16.18
;;2018;SEX_FMLE;2.23
;;2017;SEX_MLE;18.9
;;2004;SEX_MLE;11.28
;;2001;SEX_FMLE;7.37
;;2016;SEX_FMLE;1.37
;;2008;SEX_FMLE;5.63
;;2008;SEX_BTSX;10.64
;;2000;SEX_BTSX;5.51
;;2003;SEX_MLE;34.45
;;2000;SEX_BTSX;12.93
;;2013;SEX_FMLE;3.16
;;2006;SEX_MLE;18.5
;;2021;SEX_FMLE;1.21
;;2009;SEX_FMLE;3.17
;;2011;SEX_BTSX;10.62
;;2021;SEX_MLE;5.65
;;2006;SEX_FMLE;7.46
;;2009;SEX_BTSX;2.04
;;2018;SEX_FMLE;0.49
;;2020;SEX_MLE;11.63
;;2011;SEX_MLE;12.4
;;2019;SEX_BTSX;2.17
;;2020;SEX_BTSX;8.85
;;2020;SEX_BTSX;5.12
;;2002;SEX_BTSX;5.41
;;2020;SEX_MLE;9.29
;;2016;SEX_BTSX;10.43
;;2013;SEX_FMLE;3.19
;;2001;SEX_FMLE;1.01
;;2016;SEX_FMLE;8.46
;;2000;SEX_FMLE;8.03
;;2013;SEX_BTSX;11.39
;;2020;SEX_BTSX;10.59
;;2016;SEX_FMLE;7.18
;;2010;SEX_MLE;31.0
;;2000;SEX_MLE;9.78
;;2001;SEX_MLE;23.56
;;2010;SEX_MLE;10.85
;;2014;SEX_BTSX;10.11
;;2016;SEX_FMLE;1.86
;;2009;SEX_MLE;29.9
;;2009;SEX_MLE;15.92
;;2015;SEX_BTSX;4.08
;;2002;SEX_MLE;3.68
;;2011;SEX_BTSX;6.58
;;2016;SEX_FMLE;6.2
;;2013;SEX_BTSX;14.08
;;2010;SEX_MLE;17.43
;;2014;SEX_BTSX;20.01
;;2009;SEX_MLE;7.11
;;2019;SEX_MLE;16.43
;;2013;SEX_FMLE;7.11
;;2007;SEX_MLE;7.42
;;2012;SEX_FMLE;6.95
;;2002;SEX_FMLE;5.13
;;2021;SEX_FMLE;0.28
;;2014;SEX_MLE;3.56
;;2016;SEX_BTSX;11.31
;;2007;SEX_MLE;10.99
;;2019;SEX_BTSX;5.29
;;2020;SEX_BTSX;11.39
;;2012;SEX_MLE;3.6
;;2014;SEX_FMLE;4.07
;;2016;SEX_FMLE;12.71
;;2015;SEX_FMLE;1.49
;;2018;SEX_MLE;16.17
;;2006;SEX_MLE;11.98
;;2008;SEX_BTSX;9.89
;;2000;SEX_FMLE;8.97
;;2001;SEX_MLE;15.46
;;2019;SEX_FMLE;1.34
;;2008;SEX_FMLE;5.53
;;2001;SEX_FMLE;5.13
;;2009;SEX_MLE;6.81
;;2011;SEX_MLE;14.37
;;2021;SEX_FMLE;6.42
;;2002;SEX_MLE;18.68
;;2005;SEX_BTSX;2.88
;;2018;SEX_BTSX;2.11
;;2020;SEX_MLE;4.44
;;2002;SEX_FMLE;6.51
;;2013;SEX_BTSX;7.25
;;2012;SEX_MLE;32.81
;;2013;SEX_MLE;1.8
;;2007;SEX_BTSX;8.91
;;2005;SEX_FMLE;5.33
;;2005;SEX_MLE;5.4
;;2008;SEX_MLE;9.98
;;2005;SEX_MLE;48.11
;;2015;SEX_FMLE;2.7
;;2013;SEX_FMLE;4.26
;;2012;SEX_BTSX;10.58
;;2004;SEX_MLE;15.93
;;2017;SEX_MLE;12.41
;;2007;SEX_FMLE;8.01
;;2005;SEX_FMLE;5.59
;;2008;SEX_FMLE;3.36
;;2009;SEX_FMLE;3.76
;;2011;SEX_MLE;54.48
;;2005;SEX_BTSX;4.57
;;2013;SEX_MLE;11.7
;;2005;SEX_MLE;11.52
;;2009;SEX_BTSX;14.51
;;2017;SEX_MLE;12.01
;;2012;SEX_BTSX;9.4
;;2008;SEX_MLE;17.59
;;2002;SEX_FMLE;1.66
;;2010;SEX_MLE;13.51
;;2005;SEX_FMLE;7.23
;;2001;SEX_FMLE;3.2
;;2015;SEX_FMLE;5.33
;;2000;SEX_FMLE;1.91
;;2019;SEX_MLE;7.58
;;2007;SEX_MLE;8.71
;;2007;SEX_MLE;12.68
;;2000;SEX_MLE;10.88
;;2013;SEX_FMLE;6.79
;;2004;SEX_BTSX;22.04
;;2015;SEX_MLE;18.1
;;2010;SEX_MLE;1.52
;;2001;SEX_FMLE;8.94
;;2020;SEX_BTSX;0.72
;;2004;SEX_BTSX;24.09
;;2005;SEX_FMLE;4.63
;;2015;SEX_MLE;36.93
;;2009;SEX_FMLE;7.17
;;2012;SEX_FMLE;4.05
;;2000;SEX_MLE;15.6
;;2015;SEX_MLE;18.47
;;2019;SEX_FMLE;5.13
;;2014;SEX_MLE;33.01
;;2004;SEX_BTSX;17.69
;;2012;SEX_MLE;28.71
;;2000;SEX_BTSX;11.88
;;2003;SEX_FMLE;3.84
;;2014;SEX_FMLE;7.19
;;2013;SEX_BTSX;15.41
;;2009;SEX_BTSX;9.4
;;2010;SEX_FMLE;4.14
;;2009;SEX_MLE;57.0
;;2001;SEX_FMLE;0.77
;;2014;SEX_BTSX;14.4
;;2002;SEX_FMLE;6.32
;;2010;SEX_FMLE;3.12
;;2020;SEX_MLE;21.11
;;2001;SEX_BTSX;11.75
;;2010;SEX_FMLE;7.56
;;2019;SEX_BTSX;1.3
;;2020;SEX_FMLE;5.77
;;2006;SEX_FMLE;1.17
;;2008;SEX_BTSX;19.18
;;2004;SEX_BTSX;11.42
;;2014;SEX_BTSX;9.28
;;2008;SEX_FMLE;2.5
;;2007;SEX_MLE;3.89
;;2010;SEX_BTSX;4.69
;;2016;SEX_FMLE;6.33
;;2017;SEX_FMLE;2.36
;;2011;SEX_MLE;14.78
;;2006;SEX_MLE;25.77
;;2009;SEX_MLE;6.82
;;2017;SEX_BTSX;9.92
;;2008;SEX_BTSX;5.84
;;2005;SEX_MLE;43.68
;;2010;SEX_MLE;23.19
;;2021;SEX_MLE;5.37
;;2018;SEX_FMLE;7.48
;;2000;SEX_FMLE;4.3
;;2001;SEX_BTSX;5.53
;;2010;SEX_BTSX;3.7
;;2020;SEX_BTSX;9.91
;;2015;SEX_FMLE;4.32
;;2012;SEX_MLE;16.55
;;2008;SEX_FMLE;8.38
;;2016;SEX_FMLE;7.06
;;2010;SEX_MLE;18.41
;;2017;SEX_MLE;14.73
;;2011;SEX_BTSX;10.28
;;2016;SEX_MLE;13.52
;;2001;SEX_BTSX;4.29
;;2019;SEX_BTSX;11.12
;;2012;SEX_FMLE;5.69
;;2001;SEX_BTSX;17.6
;;2000;SEX_BTSX;4.33
;;2003;SEX_BTSX;2.15
;;2010;SEX_BTSX;6.69
;;2015;SEX_MLE;12.22
;;2010;SEX_BTSX;6.06
;;2019;SEX_MLE;33.7
;;2001;SEX_FMLE;1.84
;;2006;SEX_MLE;31.11
;;2005;SEX_FMLE;5.17
;;2012;SEX_FMLE;2.7
;;2015;SEX_MLE;8.04
;;2020;SEX_MLE;12.5
;;2005;SEX_BTSX;10.36
;;2016;SEX_BTSX;0.81
;;2011;SEX_BTSX;1.25
;;2014;SEX_BTSX;36.09
;;2006;SEX_FMLE;6.71
;;2006;SEX_BTSX;14.57
;;2010;SEX_MLE;6.61
;;2012;SEX_MLE;1.47
;;2020;SEX_FMLE;1.0
;;2009;SEX_BTSX;4.75
;;2000;SEX_FMLE;9.94
;;2015;SEX_FMLE;2.35
;;2014;SEX_FMLE;0.3
;;2019;SEX_MLE;9.87
;;2003;SEX_MLE;5.71
;;2013;SEX_FMLE;1.52
;;2001;SEX_MLE;7.35
;;2011;SEX_FMLE;6.83
;;2020;SEX_MLE;10.18
;;2011;SEX_BTSX;28.79
;;2005;SEX_FMLE;1.52
;;2000;SEX_BTSX;14.95
;;2004;SEX_BTSX;7.91
;;2011;SEX_BTSX;26.52
;;2018;SEX_MLE;13.46
;;2009;SEX_BTSX;24.58
;;2006;SEX_BTSX;8.75
;;2006;SEX_BTSX;5.19
;;2013;SEX_FMLE;3.53
;;2002;SEX_BTSX;11.82
;;2017;SEX_BTSX;16.15
;;2017;SEX_MLE;28.89
;;2007;SEX_FMLE;6.96
;;2003;SEX_BTSX;12.83
;;2009;SEX_FMLE;8.43
;;2018;SEX_MLE;16.15
;;2010;SEX_FMLE;6.82
;;2011;SEX_MLE;26.95
;;2010;SEX_BTSX;9.31
